A,B
0.783238250496,28.60e44
1.91005349201,4.12e44
0.0430599293613,3.03e44
0.0825136888195,7.53e44
0.418695369789,7.45e44
0.105249436338,2.67e44
0.639179998971,10.99e44
0.11635376855,10.21e44
1.62911435303,2.22e44
0.992124260985,5.01e44
1.61047820847,14.18e44
0.0331338746695,7.30e44
0.479907260564,15.40e44
0.507826675173,2.92e44
3.59411657572,9.16e44
1.8302102174,9.55e44
3.70562601252,20.08e44
0.960969278232,4.54e44
0.276273062426,4.58e44
0.103355861017,20.06e44
1.28606896718,8.77e44
0.19706228008,110.57e44
0.462994064804,4.83e44
0.972193424393,6.98e44
2.37536923601,4.91e44
0.183977235834,7.67e44
0.206263431466,15.04e44
3.69275807658,23.93e44
0.515598942241,5.24e44
0.878771300738,3.81e44
1.66551937223,5.71e44
0.342615264672,7.79e44
0.0805334340935,8.55e44
0.182517416566,7.04e44
0.0353013241689,3.32e44
0.505105708275,5.01e44
0.274081512404,13.77e44
0.408392836705,7.08e44
0.129243756101,61.52e44
0.592435994096,4.95e44
0.239073472886,8.10e44
0.0822001844274,12.58e44
0.0489114216185,3.64e44
1.15557498638,22.37e44
0.824755951046,8.86e44
0.309149001398,21.42e44
0.192068283617,10.26e44
1.39539932508,2.58e44
0.186391948129,4.90e44
0.145732969927,13.90e44
0.246534134702,2.73e44
21.3706431248,2.97e44
1.85777204771,14.42e44
0.209066579996,10.07e44
2.95716543988,24.27e44
2.56438059782,9.92e44
0.113511365588,4.30e44
1.92492269835,8.22e44
3.73971616512,4.27e44
1.88236144006,5.44e44
1.68238097956,10.96e44
1.95910159862,5.04e44
0.214844762405,9.92e44
0.908732474602,7.46e44
2.88303708027,8.41e44
0.587025047104,3.72e44
3.0952665125,2.54e44
0.161633027774,2.67e44
3.11669238865,6.33e44
0.717315358168,4.60e44
0.607640324527,
1.53766021765,
0.198962294816,
0.918929393545,
0.21297666765,
0.108969117589,
0.937580047341,
2.8077014538,
2.59851131509,
4.40995989067,
0.707020789562,
0.214623666924,
2.05219810951,
1.33778218988,
