A,B
2.62463083285,28.60e44
2.51065024417,4.12e44
0.114183105571,3.03e44
0.129539295655,7.53e44
0.115154754129,7.45e44
0.117424606437,2.67e44
0.978607654578,10.99e44
0.847419791925,10.21e44
3.51067382306,2.22e44
12.0917794476,5.01e44
4.25943293439,14.18e44
1.2659503864,7.30e44
0.23082063085,15.40e44
1.08637192389,2.92e44
4.21856397584,9.16e44
1.48022007361,9.55e44
3.0233556767,20.08e44
0.31287661021,4.54e44
0.186868802344,4.58e44
0.273018835877,20.06e44
0.247042607266,8.77e44
0.0966774574473,110.57e44
1.37807846987,4.83e44
0.775541129989,6.98e44
0.665576708251,4.91e44
4.32758673095,7.67e44
0.69547297396,15.04e44
2.57614409083,23.93e44
3.81836309958,5.24e44
1.47863373118,3.81e44
3.11313587594,5.71e44
0.416703316617,7.79e44
0.0866682748398,8.55e44
0.284866450036,7.04e44
0.510672546751,3.32e44
0.560143439523,5.01e44
0.720619204354,13.77e44
0.803198972342,7.08e44
0.959552711287,61.52e44
0.121836923783,4.95e44
0.379385513725,8.10e44
0.280059730029,12.58e44
0.090493529548,3.64e44
0.702631217978,22.37e44
0.351632247605,8.86e44
0.10517929661,21.42e44
1.20303712048,10.26e44
58.8009429603,2.58e44
0.231784276651,4.90e44
0.174375244967,13.90e44
0.0843090024455,2.73e44
28.7800396196,2.97e44
1.88695030011,14.42e44
0.297828530838,10.07e44
2.03666399792,24.27e44
2.73013238889,9.92e44
0.80772454528,4.30e44
0.33913061733,8.22e44
1.96583081582,4.27e44
1.98167066521,5.44e44
0.489230032873,10.96e44
1.78347383255,5.04e44
0.164495914197,9.92e44
1.37004518079,7.46e44
0.618152847313,8.41e44
0.286408568185,3.72e44
1.05543194473,2.54e44
3.3798447496,2.67e44
6.52397200177,6.33e44
0.304581493398,4.60e44
0.364720378386,
3.4354517004,
0.363129664647,
2.03249063337,
0.47069691593,
0.159460433558,
0.23398297777,
1.34163861603,
4.6360638814,
0.450389807634,
0.772784978711,
1.25047624899,
2.43634308633,
1.82410104458,
