A,B,C
0.411784390134,1.13807569206,28.60e44
1.07652909635,2.54964329353,4.12e44
0.34489344148,1.80565723965,3.03e44
0.290590871765,1.10406943431,7.53e44
0.319684970944,1.76770495149,7.45e44
0.50294939327,1.263780584,2.67e44
1.19595800775,2.54557521556,10.99e44
0.763753555315,1.30599736203,10.21e44
1.24410301871,2.43971162225,2.22e44
1.19381606994,2.67150888267,5.01e44
0.570942676518,2.02901699056,14.18e44
0.153155494143,0.952811935944,7.30e44
0.394001219369,1.93413995733,15.40e44
0.740282374066,2.43744248517,2.92e44
0.649247162104,2.17501196631,9.16e44
0.881435616162,2.32718548683,9.55e44
0.383542809336,1.99149854352,20.08e44
0.87757053782,2.20245059119,4.54e44
0.366255634055,1.1308942785,4.58e44
0.411800196929,1.81446071702,20.06e44
 0.543286517789,2.18795402481,8.77e44
0.478902159157,1.84455634218,110.57e44
1.06512633716,2.27147804042,4.83e44
0.703083100766,2.25612484893,6.98e44
0.990204685116,2.25523274851,4.91e44
1.12124802359,2.47857126034,7.67e44
0.792190458337,2.14673004083,15.04e44
1.10583809538,2.26670534395,23.93e44
0.468388320261,1.23320332027,5.24e44
0.417968429331,1.88652187198,3.81e44
0.768165442249,2.06223285744,5.71e44
0.403970419386,1.84750453231,7.79e44
0.886289248456,2.25110100541,8.55e44
0.460896997347,1.99599803784,7.04e44
0.666228435468,1.37272116886,3.32e44
0.594062390015,1.10299103302,5.01e44
1.51302978305,2.76442010892,13.77e44
0.499069519912,1.87208550147,7.08e44
0.747918536545,2.28501293585,61.52e44
0.180045860259,1.59909517227,4.95e44
0.776514506509,2.02035790101,8.10e44
0.94200107946,2.59103694028,12.58e44
0.759410813957,2.29321681098,3.64e44
0.965094325663,2.40521487415,22.37e44
0.45692909476,2.13609897227,8.86e44
0.982687062668,2.48125905672,21.42e44
0.829508118395,2.23212209372,10.26e44
1.17295705266,2.41024793855,2.58e44
0.723421192376,2.31895229106,4.90e44
0.651978901778,2.27301949933,13.90e44
0.568949301018,2.21498149013,2.73e44
0.940189421664,2.40309715366,2.97e44
0.428448353031,1.90121000276,14.42e44
1.25329980117,2.51626235361,10.07e44
0.728006028827,2.51636417307,24.27e44
0.314362608185,1.041615409,9.92e44
0.759760874964,2.16144007302,4.30e44
0.585899221309,2.05296091689,8.22e44
0.599250204948,2.1435243229,4.27e44
0.67807451047,1.15682645866,5.44e44
0.904523875991,2.32313444628,10.96e44
0.671128680236,2.18937594082,5.04e44
 0.606741296921,2.5609855837,9.92e44
1.1148622729,1.40908095745,7.46e44
0.58510152793,2.33782302595,8.41e44
0.577944890931,1.26335999455,3.72e44
0.724813570502,2.2941532538,2.54e44
0.607668559247,2.16203911536,2.67e44
0.470267530599,2.29190049231,6.33e44
,,4.60e44
