A,B,C
0.0359107940642,0.0455382861192,28.60e44
0.0482230158145,0.0395687504013,4.12e44
0.404977353491,0.606288569127,3.03e44
0.0251068232939,0.0334397092436,7.53e44
0.0890014765539,0.134068661981,7.45e44
0.242631053927,0.280949745754,2.67e44
0.106573803141,0.0807051090732,10.99e44
0.0513935059997,0.0376459864635,10.21e44
0.0296868582559,0.0203217846244,2.22e44
0.0117392831605,0.00850646263191,5.01e44
0.0326707949887,0.0536035156343,14.18e44
0.0376400137764,0.0670845196113,7.30e44
0.0995614709784,0.102050518299,15.40e44
0.02632832122,0.0140094081135,2.92e44
0.0224374606578,0.0243255711046,9.16e44
0.0405070735306,0.0340889664174,9.55e44
0.0311942569966,0.0417499436301,20.08e44
0.058584521809,0.0583335440671,4.54e44
0.0325523652015,0.0492025997075,4.58e44
0.0271537087905,0.0318625140569,20.06e44
0.0375471802525,0.0555182078775,8.77e44
0.0217515947434,0.0290799241418,110.57e44
0.119432336316,0.121535904394,4.83e44
0.0200149052398,0.0242927729341,6.98e44
0.0244019553463,0.0195588473996,4.91e44
0.0172108766886,0.0158275126545,7.67e44
0.0213605549121,0.0275986819638,15.04e44
0.0302280663971,0.028238413769,23.93e44
0.0139054331727,0.0143332777548,5.24e44
0.0249835719827,0.0250460427157,3.81e44
0.0157201347853,0.0177453252813,5.71e44
0.0432272725309,0.0528792058546,7.79e44
0.0761827623297,0.131673830733,8.55e44
0.0591288185966,0.0510434577482,7.04e44
0.208180372953,0.2840568071,3.32e44
0.0687098729719,0.0938797367247,5.01e44
0.0695619975993,0.0777589195925,13.77e44
0.09478591388,0.0744623485476,7.08e44
0.0193727214212,0.0196318999405,61.52e44
0.0815324483085,0.0954652813107,4.95e44
0.0113917702392,0.00516708854625,8.10e44
0.0885346782132,0.0943209744536,12.58e44
0.043876529931,0.0601937727253,3.64e44
0.177188481197,0.126229738266,22.37e44
0.0290804408695,0.0344934268672,8.86e44
0.0594673136166,0.0721284544187,21.42e44
0.105228323682,0.110284987858,10.26e44
0.266259757099,0.252987424801,2.58e44
0.0324871916083,0.035796508039,4.90e44
0.0137406197815,0.0177408572612,13.90e44
0.0232045160552,0.039560080273,2.73e44
0.0114533721929,0.00813212529988,2.97e44
0.0249534897401,0.0237234030112,14.42e44
0.0532835574372,0.0775953227033,10.07e44
0.0763952878966,0.0587590544299,24.27e44
0.0310185397494,0.0421113824087,9.92e44
0.0519826182455,0.0590192739235,4.30e44
0.0262401409862,0.0253433243615,8.22e44
0.0971406314701,0.102652280144,4.27e44
0.04524613569,0.0603641408975,5.44e44
0.0266275870507,0.023201453265,10.96e44
0.173716175013,0.165606727,5.04e44
0.0688205606614,0.0877106085344,9.92e44
0.0621928809536,0.0468984786759,7.46e44
0.0206362538466,0.0133000139594,8.41e44
0.122797494941,0.167878056536,3.72e44
0.0281197042149,0.031794292911,2.54e44
0.0211819087236,0.0344239733802,2.67e44
0.0420169433011,0.033024776279,6.33e44
0.0193049070504,0.0232547325195,4.60e44
